Date,HE,MWh
4/24/2019,7,11842.8
4/24/2019,8,12582.04
4/24/2019,9,12533.96
4/24/2019,10,12124.62
4/24/2019,11,11764.99
4/24/2019,12,11574.06
4/24/2019,13,11415.33
4/24/2019,14,11349.01
4/24/2019,15,11255.63
4/24/2019,16,11370.32
4/24/2019,17,11851.49
4/24/2019,18,12431.14
4/24/2019,19,12905.57
4/24/2019,20,13278.12
4/24/2019,21,13397.56
4/24/2019,22,12585.49
4/24/2019,23,11425.44
4/24/2019,24,10543.26
4/25/2019,1,9886.96
4/25/2019,2,9506.47
4/25/2019,3,9340.11
4/25/2019,4,9572.06
4/25/2019,5,9923.2
4/25/2019,6,10625.27
4/25/2019,7,11698.76
4/25/2019,8,12309.73
4/25/2019,9,11922.82
4/25/2019,10,11661.73
4/25/2019,11,11266.22
4/25/2019,12,10986.88
4/25/2019,13,11044.58
4/25/2019,14,10961.93
4/25/2019,15,10923.74
4/25/2019,16,10945.1
4/25/2019,17,11570.56
4/25/2019,18,12284.86
4/25/2019,19,12712.46
4/25/2019,20,13087.08
4/25/2019,21,13254.07
4/25/2019,22,12466.86
4/25/2019,23,11324.48
4/25/2019,24,10279.94
4/26/2019,1,9837.11
4/26/2019,2,9709.03
4/26/2019,3,9545.49
4/26/2019,4,9492.13
4/26/2019,5,9765.65
4/26/2019,6,10239.56
4/26/2019,7,11571.96
4/26/2019,8,12666.86
4/26/2019,9,13119.43
4/26/2019,10,13298.17
4/26/2019,11,13378.97
4/26/2019,12,13434.27
4/26/2019,13,13367.2
4/26/2019,14,13418.6
4/26/2019,15,13422.86
4/26/2019,16,13364.06
4/26/2019,17,13407.22
4/26/2019,18,13533.87
4/26/2019,19,13589.94
4/26/2019,20,13600.23
4/26/2019,21,13324.91
4/26/2019,22,12624.71
4/26/2019,23,11693.44
4/26/2019,24,10971.19
4/27/2019,1,10255.12
4/27/2019,2,10064.66
4/27/2019,3,9860.22
4/27/2019,4,9736.7
4/27/2019,5,9796.63
4/27/2019,6,10114.45
4/27/2019,7,10482.16
4/27/2019,8,11336.8
4/27/2019,9,11344.18
4/27/2019,10,11676.55
4/27/2019,11,11559.28
4/27/2019,12,11471.3
4/27/2019,13,11293.77
4/27/2019,14,11154.08
4/27/2019,15,11096.53
4/27/2019,16,10988.86
4/27/2019,17,11127.49
4/27/2019,18,11739.14
4/27/2019,19,12215.21
4/27/2019,20,12520.97
4/27/2019,21,12695.14
4/27/2019,22,12196.76
4/27/2019,23,11434.21
4/27/2019,24,10599.09
4/28/2019,1,10001.14
4/28/2019,2,9908.14
4/28/2019,3,9822.78
4/28/2019,4,9590.13
4/28/2019,5,9781.11
4/28/2019,6,9752.27
4/28/2019,7,10258.5
4/28/2019,8,10100.23
4/28/2019,9,10505.77
4/28/2019,10,10817.44
4/28/2019,11,11204.75
4/28/2019,12,11430.66
4/28/2019,13,11635.56
4/28/2019,14,11609.43
4/28/2019,15,11633.81
4/28/2019,16,11729.4
4/28/2019,17,12094.93
4/28/2019,18,12684.86
4/28/2019,19,12958.69
4/28/2019,20,13034.3
4/28/2019,21,13093.54
4/28/2019,22,12287.84
4/28/2019,23,11330.8
4/28/2019,24,10699.32
4/29/2019,1,10097.25
4/29/2019,2,9920.69
4/29/2019,3,10218.8
4/29/2019,4,10303.64
4/29/2019,5,10873.4
4/29/2019,6,11085.78
4/29/2019,7,12418.42
4/29/2019,8,12881.9
4/29/2019,9,12292.22
4/29/2019,10,11764.32
4/29/2019,11,11593.95
4/29/2019,12,11464.58
4/29/2019,13,11479.02
4/29/2019,14,11472.68
4/29/2019,15,11548.52
4/29/2019,16,11726.22
4/29/2019,17,12102.7
4/29/2019,18,12639.74
4/29/2019,19,13094.35
4/29/2019,20,13519
4/29/2019,21,13578.54
4/29/2019,22,12695.06
4/29/2019,23,11464.05
4/29/2019,24,10629.4
4/30/2019,1,10205.53
4/30/2019,2,9612.25
4/30/2019,3,9712.52
4/30/2019,4,9743.28
4/30/2019,5,10057.26
4/30/2019,6,10635.65
4/30/2019,7,12087.49
4/30/2019,8,13126.87
4/30/2019,9,13444.06
4/30/2019,10,13550.39
4/30/2019,11,13517.6
4/30/2019,12,13333.48
4/30/2019,13,13151.05
4/30/2019,14,13002.81
4/30/2019,15,12723.16
4/30/2019,16,12550.78
4/30/2019,17,12721.37
4/30/2019,18,13084.3
4/30/2019,19,13295.36
4/30/2019,20,13596.6
4/30/2019,21,13768.86
4/30/2019,22,12973.69
4/30/2019,23,11774.83
4/30/2019,24,10685.46
5/1/2019,1,10013.97
5/1/2019,2,9685.16
5/1/2019,3,9727.93
5/1/2019,4,9720.29
5/1/2019,5,10000.94
5/1/2019,6,10683.5
5/1/2019,7,12189.66
5/1/2019,8,13079.74
5/1/2019,9,13231.21
5/1/2019,10,13269.1
5/1/2019,11,13081.26
5/1/2019,12,12892.91
5/1/2019,13,12640.09
5/1/2019,14,12515
5/1/2019,15,12489.23
5/1/2019,16,12606.7
5/1/2019,17,12948.9
5/1/2019,18,13316.75
5/1/2019,19,13556.66
5/1/2019,20,13749.12
5/1/2019,21,13678.67
5/1/2019,22,12818.85
5/1/2019,23,11604.29
5/1/2019,24,10589.95
5/2/2019,1,10128.82
5/2/2019,2,9722.54
5/2/2019,3,9544.25
5/2/2019,4,9515.81
5/2/2019,5,9793.93
5/2/2019,6,10473.41
5/2/2019,7,11943.14
5/2/2019,8,12949.92
5/2/2019,9,13145.21
5/2/2019,10,13174.42
5/2/2019,11,13143.65
5/2/2019,12,13026.7
5/2/2019,13,12898.25
5/2/2019,14,12995.77
5/2/2019,15,12924.57
5/2/2019,16,13005.57
5/2/2019,17,13279.1
5/2/2019,18,13576.53
5/2/2019,19,13662.26
5/2/2019,20,13770.36
5/2/2019,21,13695.89
5/2/2019,22,12866.74
5/2/2019,23,11671.57
5/2/2019,24,10575.16
5/3/2019,1,10152.53
5/3/2019,2,10252.32
5/3/2019,3,10086.89
5/3/2019,4,10043.27
5/3/2019,5,10332.16
5/3/2019,6,10719.33
5/3/2019,7,11865.72
5/3/2019,8,12866.45
5/3/2019,9,13172.93
5/3/2019,10,13069.1
5/3/2019,11,12789.26
5/3/2019,12,12489.9
5/3/2019,13,12346.57
5/3/2019,14,12682.11
5/3/2019,15,12814.24
5/3/2019,16,12751.96
5/3/2019,17,12872.36
5/3/2019,18,13106.34
5/3/2019,19,13161.34
5/3/2019,20,13188.59
5/3/2019,21,13084.56
5/3/2019,22,12423.4
5/3/2019,23,11467.25
5/3/2019,24,10465.07
5/4/2019,1,9977.48
5/4/2019,2,9700.7
5/4/2019,3,9837.53
5/4/2019,4,9974.63
5/4/2019,5,10044.51
5/4/2019,6,9749.44
5/4/2019,7,10139.7
5/4/2019,8,10711.4
5/4/2019,9,11260.14
5/4/2019,10,11593.18
5/4/2019,11,11711.89
5/4/2019,12,11559.96
5/4/2019,13,11415.78
5/4/2019,14,11157.6
5/4/2019,15,10903.12
5/4/2019,16,10872.8
5/4/2019,17,11087.06
5/4/2019,18,11480.6
5/4/2019,19,11747.28
5/4/2019,20,11960.28
5/4/2019,21,12142.08
5/4/2019,22,11656.63
5/4/2019,23,10867.19
5/4/2019,24,10265.79
5/5/2019,1,9596.21
5/5/2019,2,9381.17
5/5/2019,3,9453.02
5/5/2019,4,9346.73
5/5/2019,5,9374.11
5/5/2019,6,9556.65
5/5/2019,7,9881.02
5/5/2019,8,9944.88
5/5/2019,9,10493.61
5/5/2019,10,11009.66
5/5/2019,11,11338.92
5/5/2019,12,11496.88
5/5/2019,13,11552.69
5/5/2019,14,11493.85
5/5/2019,15,11505.83
5/5/2019,16,11505.55
5/5/2019,17,11715.47
5/5/2019,18,12192.47
5/5/2019,19,12524.72
5/5/2019,20,12734.51
5/5/2019,21,12722.25
5/5/2019,22,11898.97
5/5/2019,23,10919.66
5/5/2019,24,10221.13
5/6/2019,1,9921.34
5/6/2019,2,9749.27
5/6/2019,3,9610.02
5/6/2019,4,9780.56
5/6/2019,5,10087.94
5/6/2019,6,10436.57
5/6/2019,7,11747.47
5/6/2019,8,12447.6
5/6/2019,9,12416.87
5/6/2019,10,12089.61
5/6/2019,11,11916.49
5/6/2019,12,11445.47
5/6/2019,13,11022.51
5/6/2019,14,10940.58
5/6/2019,15,10873.19
5/6/2019,16,11029.91
5/6/2019,17,11508.64
5/6/2019,18,12180.18
5/6/2019,19,12769.41
5/6/2019,20,13105.98
5/6/2019,21,13298.85
5/6/2019,22,12510.98
5/6/2019,23,11306.79
5/6/2019,24,10160.46
5/7/2019,1,9722.07
5/7/2019,2,9557.22
5/7/2019,3,9546.95
5/7/2019,4,9598.85
5/7/2019,5,9668.16
5/7/2019,6,10231.06
5/7/2019,7,11486.71
5/7/2019,8,12116.47
5/7/2019,9,11931.3
5/7/2019,10,11629.07
5/7/2019,11,11487.33
5/7/2019,12,11574.15
5/7/2019,13,11475.85
5/7/2019,14,11480.38
5/7/2019,15,11596.45
5/7/2019,16,11928.77
5/7/2019,17,12492.07
5/7/2019,18,13085.97
5/7/2019,19,13434.08
5/7/2019,20,13598.03
5/7/2019,21,13470.68
5/7/2019,22,12614.53
5/7/2019,23,11354.44
5/7/2019,24,10253.56
5/8/2019,1,9737.48
5/8/2019,2,9406.96
5/8/2019,3,9429.84
5/8/2019,4,9317.39
5/8/2019,5,9406.5
5/8/2019,6,10048.2
5/8/2019,7,11368.78
5/8/2019,8,12015.48
5/8/2019,9,11691.73
5/8/2019,10,11272.02
5/8/2019,11,11083.99
5/8/2019,12,11012.86
5/8/2019,13,10999.64
5/8/2019,14,11050.38
5/8/2019,15,11091.4
5/8/2019,16,11300.35
5/8/2019,17,11755.38
5/8/2019,18,12203.93
5/8/2019,19,12757.35
5/8/2019,20,13054.54
5/8/2019,21,13320.13
5/8/2019,22,12593.65
5/8/2019,23,11349.18
5/8/2019,24,10198.23
5/9/2019,1,9625.69
5/9/2019,2,9600.99
5/9/2019,3,9428.04
5/9/2019,4,9423.4
5/9/2019,5,9729.65
5/9/2019,6,10597.82
5/9/2019,7,11758.55
5/9/2019,8,12072.06
5/9/2019,9,11752.95
5/9/2019,10,11367.4
5/9/2019,11,11175.97
5/9/2019,12,11038.33
5/9/2019,13,10912.08
5/9/2019,14,11022.43
5/9/2019,15,11118.02
5/9/2019,16,11375.76
5/9/2019,17,11845.48
5/9/2019,18,12411.37
5/9/2019,19,12822.67
5/9/2019,20,13161.4
5/9/2019,21,13249.46
5/9/2019,22,12493.26
5/9/2019,23,11320.04
5/9/2019,24,10321.45
5/10/2019,1,9804.26
5/10/2019,2,9495.1
5/10/2019,3,9403.35
5/10/2019,4,9458.35
5/10/2019,5,9537.63
5/10/2019,6,10126.98
5/10/2019,7,11554.36
5/10/2019,8,12620.65
5/10/2019,9,12931.07
5/10/2019,10,12976.95
5/10/2019,11,13247.65
5/10/2019,12,13445.9
5/10/2019,13,13414.21
5/10/2019,14,13449.56
5/10/2019,15,13233.53
5/10/2019,16,12981.08
5/10/2019,17,13086.63
5/10/2019,18,13118.99
5/10/2019,19,13004.11
5/10/2019,20,12987.34
5/10/2019,21,13052.44
5/10/2019,22,12460.06
5/10/2019,23,11461.3
5/10/2019,24,10434.13
5/11/2019,1,9933.38
5/11/2019,2,9720.33
5/11/2019,3,9583.93
5/11/2019,4,9621.37
5/11/2019,5,9657.44
5/11/2019,6,9500.46
5/11/2019,7,9891.11
5/11/2019,8,10138.23
5/11/2019,9,10366.28
5/11/2019,10,10191.02
5/11/2019,11,9978.64
5/11/2019,12,9825.32
5/11/2019,13,9630.74
5/11/2019,14,9488.72
5/11/2019,15,9678.34
5/11/2019,16,10089.41
5/11/2019,17,10343.7
5/11/2019,18,10741.39
5/11/2019,19,11415.77
5/11/2019,20,11698.37
5/11/2019,21,11995.11
5/11/2019,22,11594.49
5/11/2019,23,10773.79
5/11/2019,24,9904.66
5/12/2019,1,9417.54
5/12/2019,2,9267.34
5/12/2019,3,9313.06
5/12/2019,4,9243.47
5/12/2019,5,9273.91
5/12/2019,6,9453.66
5/12/2019,7,9759.56
5/12/2019,8,10032.03
5/12/2019,9,10704.76
5/12/2019,10,11148.25
5/12/2019,11,11536.73
5/12/2019,12,11638.21
5/12/2019,13,11618.63
5/12/2019,14,11535.82
5/12/2019,15,11517.89
5/12/2019,16,11628.78
5/12/2019,17,11917.85
5/12/2019,18,12335.78
5/12/2019,19,12600.88
5/12/2019,20,12755.39
5/12/2019,21,12809.54
5/12/2019,22,12082.84
5/12/2019,23,11057.94
5/12/2019,24,10381.39
5/13/2019,1,9774.13
5/13/2019,2,9709.7
5/13/2019,3,9825.17
5/13/2019,4,9839.87
5/13/2019,5,9905.76
5/13/2019,6,10310.3
5/13/2019,7,11708.46
5/13/2019,8,12423.57
5/13/2019,9,12604.97
5/13/2019,10,12708.1
5/13/2019,11,12622.5
5/13/2019,12,12406.47
5/13/2019,13,12407.5
5/13/2019,14,12600.72
5/13/2019,15,12765.25
5/13/2019,16,13087.69
5/13/2019,17,13441.24
5/13/2019,18,13893.5
5/13/2019,19,14185.33
5/13/2019,20,14164.91
5/13/2019,21,13910.22
5/13/2019,22,12977.88
5/13/2019,23,11743.38
5/13/2019,24,10667.17
5/14/2019,1,10430.65
5/14/2019,2,10428.29
5/14/2019,3,10268.52
5/14/2019,4,10269.59
5/14/2019,5,10531.88
5/14/2019,6,11217.84
5/14/2019,7,12243.55
5/14/2019,8,13152.73
5/14/2019,9,13212.6
5/14/2019,10,13155.84
5/14/2019,11,13124.18
5/14/2019,12,13119.18
5/14/2019,13,13066.29
5/14/2019,14,13050.09
5/14/2019,15,13001.55
5/14/2019,16,12986.24
5/14/2019,17,13359.75
5/14/2019,18,13846.39
5/14/2019,19,14007.68
5/14/2019,20,14076.11
5/14/2019,21,13990.92
5/14/2019,22,13160.55
5/14/2019,23,11928.31
5/14/2019,24,10797.46
5/15/2019,1,10084.39
5/15/2019,2,9898.23
5/15/2019,3,9962.4
5/15/2019,4,9932.99
5/15/2019,5,9962.58
5/15/2019,6,10641.41
5/15/2019,7,12083.17
5/15/2019,8,12687.04
5/15/2019,9,12389.55
5/15/2019,10,12255.72
5/15/2019,11,12251.07
5/15/2019,12,12178.55
5/15/2019,13,12046.75
5/15/2019,14,12056.68
5/15/2019,15,11901.47
5/15/2019,16,11891.27
5/15/2019,17,12065.68
5/15/2019,18,12503.2
5/15/2019,19,12901.1
5/15/2019,20,13219.36
5/15/2019,21,13417.47
5/15/2019,22,12712.08
5/15/2019,23,11486.58
5/15/2019,24,10561.48
5/16/2019,1,9912.26
5/16/2019,2,9651.88
5/16/2019,3,9578.92
5/16/2019,4,9548.1
5/16/2019,5,9611.27
5/16/2019,6,10183.35
5/16/2019,7,11554.85
5/16/2019,8,12121.87
5/16/2019,9,11874.98
5/16/2019,10,11666.77
5/16/2019,11,11751.06
5/16/2019,12,11828.34
5/16/2019,13,11762.86
5/16/2019,14,11633.4
5/16/2019,15,11479.14
5/16/2019,16,11597.81
5/16/2019,17,12156.52
5/16/2019,18,12606.69
5/16/2019,19,12851.77
5/16/2019,20,13027.09
5/16/2019,21,13174.69
5/16/2019,22,12567.89
5/16/2019,23,11396.19
5/16/2019,24,10272.49
5/17/2019,1,9683.74
5/17/2019,2,9617.1
5/17/2019,3,9629.15
5/17/2019,4,9608.38
5/17/2019,5,9843.5
5/17/2019,6,10425
5/17/2019,7,11540.9
5/17/2019,8,12491.19
5/17/2019,9,12911.97
5/17/2019,10,13016.08
5/17/2019,11,13019.39
5/17/2019,12,13028.25
5/17/2019,13,12885.68
5/17/2019,14,12900.03
5/17/2019,15,12901.95
5/17/2019,16,12758.8
5/17/2019,17,12638.4
5/17/2019,18,12678.35
5/17/2019,19,12811.34
5/17/2019,20,12852.12
5/17/2019,21,12993.57
5/17/2019,22,12494.39
5/17/2019,23,11637.29
5/17/2019,24,10501.14
5/18/2019,1,9712.38
5/18/2019,2,9711.82
5/18/2019,3,9812.29
5/18/2019,4,9845.29
5/18/2019,5,9908.46
5/18/2019,6,9738.87
5/18/2019,7,9746.21
5/18/2019,8,9928.29
5/18/2019,9,10068.24
5/18/2019,10,9966.33
5/18/2019,11,9910.62
5/18/2019,12,9875.37
5/18/2019,13,10067.67
5/18/2019,14,9683.39
5/18/2019,15,9665.68
5/18/2019,16,10039.34
5/18/2019,17,10485.23
5/18/2019,18,11073.78
5/18/2019,19,11629.72
5/18/2019,20,11798.31
5/18/2019,21,12015.67
5/18/2019,22,11660.16
5/18/2019,23,10828.55
5/18/2019,24,9922.18
5/19/2019,1,9738.19
5/19/2019,2,9600.74
5/19/2019,3,9321.29
5/19/2019,4,9687.23
5/19/2019,5,9539.51
5/19/2019,6,9344.98
5/19/2019,7,9583.56
5/19/2019,8,9908.63
5/19/2019,9,10607.31
5/19/2019,10,10964.01
5/19/2019,11,11094.26
5/19/2019,12,11095.82
5/19/2019,13,10818.23
5/19/2019,14,10459.32
5/19/2019,15,10347.81
5/19/2019,16,10621.7
5/19/2019,17,11353
5/19/2019,18,12092.93
5/19/2019,19,12723.95
5/19/2019,20,12962.37
5/19/2019,21,13106.88
5/19/2019,22,12350.42
5/19/2019,23,11317.04
5/19/2019,24,10637.78
5/20/2019,1,10207.29
5/20/2019,2,9802.3
5/20/2019,3,9720.83
5/20/2019,4,9851.37
5/20/2019,5,10068.46
5/20/2019,6,10782.56
5/20/2019,7,11726.92
5/20/2019,8,12897.45
5/20/2019,9,13248.74
5/20/2019,10,13356.73
5/20/2019,11,13424.03
5/20/2019,12,13426.47
5/20/2019,13,13512.01
5/20/2019,14,14007.59
5/20/2019,15,14398.82
5/20/2019,16,14611.98
5/20/2019,17,14860.91
5/20/2019,18,15306.92
5/20/2019,19,15356.42
5/20/2019,20,15281.24
5/20/2019,21,15229.57
5/20/2019,22,14397.26
5/20/2019,23,12924.39
5/20/2019,24,11568.83
5/21/2019,1,10990.01
5/21/2019,2,10361.75
5/21/2019,3,10213.09
5/21/2019,4,10083.95
5/21/2019,5,10223.84
5/21/2019,6,10607.8
5/21/2019,7,11351.83
5/21/2019,8,12085.18
5/21/2019,9,11971.29
5/21/2019,10,11834.48
5/21/2019,11,11736.79
5/21/2019,12,11610.04
5/21/2019,13,11304.25
5/21/2019,14,11330.25
5/21/2019,15,11418.7
5/21/2019,16,11698.03
5/21/2019,17,12194.89
5/21/2019,18,12731.97
5/21/2019,19,13169.52
5/21/2019,20,13218.54
5/21/2019,21,13381.63
5/21/2019,22,12751.7
5/21/2019,23,11443.63
5/21/2019,24,10487.16
5/22/2019,1,9965.42
5/22/2019,2,9804.26
5/22/2019,3,9669.51
5/22/2019,4,9603.19
5/22/2019,5,9777.03
5/22/2019,6,10083.37
5/22/2019,7,11189.32
5/22/2019,8,11817.97
5/22/2019,9,11562.01
5/22/2019,10,11228.85
5/22/2019,11,11072.81
5/22/2019,12,11043.26
5/22/2019,13,11288.18
5/22/2019,14,11485.81
5/22/2019,15,11650.49
5/22/2019,16,11866.8
5/22/2019,17,12077.15
5/22/2019,18,12709.72
5/22/2019,19,13097.09
5/22/2019,20,13241
5/22/2019,21,13418
5/22/2019,22,12737.54
5/22/2019,23,11478.17
5/22/2019,24,10372.26
5/23/2019,1,9885.18
5/23/2019,2,9729.98
5/23/2019,3,9666.99
5/23/2019,4,9646.82
5/23/2019,5,9903.71
5/23/2019,6,10389.3
5/23/2019,7,11270.57
5/23/2019,8,12213.58
5/23/2019,9,12316.66
5/23/2019,10,12308.6
5/23/2019,11,12409.55
5/23/2019,12,12269.38
5/23/2019,13,12197.47
5/23/2019,14,12194.23
5/23/2019,15,12404.96
5/23/2019,16,12935.01
5/23/2019,17,13219.78
5/23/2019,18,13393.15
5/23/2019,19,13337.63
5/23/2019,20,13379.38
5/23/2019,21,13456.35
5/23/2019,22,12815.95
5/23/2019,23,11704.09
5/23/2019,24,10769.64
5/24/2019,1,9988.13
5/24/2019,2,10267.25
5/24/2019,3,10188.9
5/24/2019,4,9885.32
5/24/2019,5,10044.04
5/24/2019,6,10736.23
5/24/2019,7,11366.58
5/24/2019,8,12151.13
5/24/2019,9,12404.07
5/24/2019,10,12506.36
5/24/2019,11,12683.88
5/24/2019,12,12626.18
5/24/2019,13,12280.74
5/24/2019,14,12398.09
5/24/2019,15,12421.47
5/24/2019,16,12484.04
5/24/2019,17,12670.38
5/24/2019,18,12880.07
5/24/2019,19,12884.67
5/24/2019,20,12815.08
5/24/2019,21,12847.02
5/24/2019,22,12334.26
5/24/2019,23,11336.31
5/24/2019,24,10522.09
5/25/2019,1,9801.16
5/25/2019,2,9351.12
5/25/2019,3,9293.26
5/25/2019,4,9167.71
5/25/2019,5,9441.62
5/25/2019,6,9459.65
5/25/2019,7,9522.3
5/25/2019,8,9644.91
5/25/2019,9,9926.47
5/25/2019,10,9946.2
5/25/2019,11,9924
5/25/2019,12,9918.09
5/25/2019,13,9953.66
5/25/2019,14,9957.86
5/25/2019,15,10024.07
5/25/2019,16,10403.92
5/25/2019,17,11055.85
5/25/2019,18,11609
5/25/2019,19,11870.47
5/25/2019,20,11982.44
5/25/2019,21,12130.07
5/25/2019,22,11686.45
5/25/2019,23,10860.42
5/25/2019,24,10100.94
5/26/2019,1,9508.49
5/26/2019,2,9149.47
5/26/2019,3,9266.58
5/26/2019,4,9154.79
5/26/2019,5,9282.45
5/26/2019,6,9408.68
5/26/2019,7,9362.87
5/26/2019,8,9317.27
5/26/2019,9,9723.81
5/26/2019,10,9992.29
5/26/2019,11,10252.46
5/26/2019,12,10540.28
5/26/2019,13,10905.83
5/26/2019,14,11319.3
5/26/2019,15,11663.82
5/26/2019,16,12166.65
5/26/2019,17,12738.8
5/26/2019,18,13376.41
5/26/2019,19,13595.02
5/26/2019,20,13606.48
5/26/2019,21,13682.95
5/26/2019,22,13247.06
5/26/2019,23,12304.7
5/26/2019,24,11244.85
5/27/2019,1,10354.51
5/27/2019,2,10017.38
5/27/2019,3,9681.03
5/27/2019,4,9693.84
5/27/2019,5,9697.28
5/27/2019,6,10236.13
5/27/2019,7,10408.75
5/27/2019,8,10843.39
5/27/2019,9,10584.84
5/27/2019,10,10730.58
5/27/2019,11,10882.72
5/27/2019,12,11069.66
5/27/2019,13,11218.79
5/27/2019,14,11349.75
5/27/2019,15,11788.2
5/27/2019,16,11972.24
5/27/2019,17,12666.64
5/27/2019,18,13398.62
5/27/2019,19,13728.33
5/27/2019,20,13772.5
5/27/2019,21,13794.09
5/27/2019,22,13114.97
5/27/2019,23,11797.93
5/27/2019,24,10561.38
5/28/2019,1,9718.58
5/28/2019,2,9573.07
5/28/2019,3,9422.31
5/28/2019,4,9178.71
5/28/2019,5,9407.86
5/28/2019,6,9850.25
5/28/2019,7,11216.14
5/28/2019,8,12189.16
5/28/2019,9,12462.85
5/28/2019,10,12617.67
5/28/2019,11,12871.06
5/28/2019,12,13315.03
5/28/2019,13,13414.54
5/28/2019,14,13455.84
5/28/2019,15,13427.22
5/28/2019,16,13386.02
5/28/2019,17,13635.82
5/28/2019,18,13957.1
5/28/2019,19,13969.51
5/28/2019,20,13738.32
5/28/2019,21,13436.34
5/28/2019,22,12549.49
5/28/2019,23,11336.86
5/28/2019,24,10269.47
5/29/2019,1,10014.41
5/29/2019,2,10217.63
5/29/2019,3,10020.68
5/29/2019,4,9995.78
5/29/2019,5,10164.87
5/29/2019,6,10401.09
5/29/2019,7,11657.38
5/29/2019,8,12576.19
5/29/2019,9,12689.66
5/29/2019,10,12716.54
5/29/2019,11,12668.36
5/29/2019,12,12633.49
5/29/2019,13,12549.35
5/29/2019,14,12529.14
5/29/2019,15,12438.54
5/29/2019,16,12472.76
5/29/2019,17,12709.84
5/29/2019,18,13221.26
5/29/2019,19,13530.37
5/29/2019,20,13535.24
5/29/2019,21,13401.68
5/29/2019,22,12660.43
5/29/2019,23,11460.45
5/29/2019,24,10580.85
5/30/2019,1,10033.28
5/30/2019,2,9943.91
5/30/2019,3,9740.66
5/30/2019,4,9904.77
5/30/2019,5,9914.55
5/30/2019,6,10386.27
5/30/2019,7,11400.02
5/30/2019,8,12388.46
5/30/2019,9,12598.94
5/30/2019,10,12629.98
5/30/2019,11,12639.66
5/30/2019,12,12557.35
5/30/2019,13,12482.23
5/30/2019,14,12477.52
5/30/2019,15,12524.6
5/30/2019,16,12658.57
5/30/2019,17,12725.21
5/30/2019,18,12914.44
5/30/2019,19,13208.13
5/30/2019,20,13409.57
5/30/2019,21,13467.14
5/30/2019,22,12760.16
5/30/2019,23,11883.38
5/30/2019,24,10897.97
5/31/2019,1,9762.02
5/31/2019,2,9494.2
5/31/2019,3,9281.41
5/31/2019,4,9471.83
5/31/2019,5,9579.54
5/31/2019,6,10188.15
5/31/2019,7,11292.25
5/31/2019,8,12192.45
5/31/2019,9,12366.16
5/31/2019,10,12326.58
5/31/2019,11,12431.2
5/31/2019,12,12476.96
5/31/2019,13,12426.23
5/31/2019,14,12546.13
5/31/2019,15,12600.66
5/31/2019,16,12774.11
5/31/2019,17,13182.94
5/31/2019,18,13492.54
5/31/2019,19,13570.08
5/31/2019,20,13490.86
5/31/2019,21,13540.75
5/31/2019,22,13033.79
5/31/2019,23,11959.77
5/31/2019,24,10846.68
6/1/2019,1,10003.97
6/1/2019,2,9456.86
6/1/2019,3,9505.86
6/1/2019,4,9518.46
6/1/2019,5,9528.55
6/1/2019,6,9547.94
6/1/2019,7,10025.82
6/1/2019,8,10412.19
6/1/2019,9,10958.77
6/1/2019,10,10999.17
6/1/2019,11,10849.62
6/1/2019,12,10863
6/1/2019,13,10889.44
6/1/2019,14,11002.37
6/1/2019,15,11263.11
6/1/2019,16,11571.36
6/1/2019,17,11965.59
6/1/2019,18,12325.81
6/1/2019,19,12536.86
6/1/2019,20,12568.72
6/1/2019,21,12682.26
6/1/2019,22,12307.19
6/1/2019,23,11450.33
6/1/2019,24,10508.14
6/2/2019,1,9986.71
6/2/2019,2,9537.01
6/2/2019,3,9532.71
6/2/2019,4,9600.07
6/2/2019,5,9861.06
6/2/2019,6,9694.89
6/2/2019,7,9908.36
6/2/2019,8,10069.97
6/2/2019,9,10631.84
6/2/2019,10,10813.98
6/2/2019,11,10967.39
6/2/2019,12,10887.13
6/2/2019,13,10864.98
6/2/2019,14,10975.34
6/2/2019,15,11253.23
6/2/2019,16,11702.56
6/2/2019,17,12312.06
6/2/2019,18,13016.04
6/2/2019,19,13380.01
6/2/2019,20,13427.58
6/2/2019,21,13418.51
6/2/2019,22,12815.38
6/2/2019,23,11629.8
6/2/2019,24,10725.06
6/3/2019,1,10121.4
6/3/2019,2,10015.23
6/3/2019,3,10031.22
6/3/2019,4,10144.13
6/3/2019,5,10338.79
6/3/2019,6,10469.51
6/3/2019,7,11155.61
6/3/2019,8,11924.59
6/3/2019,9,11811.06
6/3/2019,10,11596.28
6/3/2019,11,11514.14
6/3/2019,12,11556.76
6/3/2019,13,11543.95
6/3/2019,14,11698.38
6/3/2019,15,11762.32
6/3/2019,16,11944.26
6/3/2019,17,12509.09
6/3/2019,18,13053.32
6/3/2019,19,13397.17
6/3/2019,20,13396.73
6/3/2019,21,13357.2
6/3/2019,22,12737.63
6/3/2019,23,11525.15
6/3/2019,24,10575.73
6/4/2019,1,10036.52
6/4/2019,2,9999.02
6/4/2019,3,9982.02
6/4/2019,4,10163.75
6/4/2019,5,10305.64
6/4/2019,6,10397.74
6/4/2019,7,11127.18
6/4/2019,8,11779.78
6/4/2019,9,11641.88
6/4/2019,10,11451.73
6/4/2019,11,11685.78
6/4/2019,12,12195.76
6/4/2019,13,12300.67
6/4/2019,14,12306.3
6/4/2019,15,12401.28
6/4/2019,16,12552.34
6/4/2019,17,12577.95
6/4/2019,18,13029.32
6/4/2019,19,13298.56
6/4/2019,20,13351.18
6/4/2019,21,13440.18
6/4/2019,22,12834.46
